107_voidmian.java;0;15_megaspazz.java;57.4;1;373_ericcire.java;30.7;2;2_uwi.java;27.6;3;17_xuan18.java;25.3;4;117_payall4u.java;21.4;5;106_XuhuiWang.java;20.1;6;14_albaniliu.java;19.5;
15_megaspazz.java;7;23_KakaHiguain.java;39.1;8;2_uwi.java;31.7;9;117_payall4u.java;23.8;10;14_albaniliu.java;22.5;11;8_nevergiveup.java;19.4;
14_albaniliu.java;12;2_uwi.java;36.3;13;8_nevergiveup.java;34.4;14;373_ericcire.java;31.4;15;117_payall4u.java;27.9;16;17_xuan18.java;24.5;
8_nevergiveup.java;17;17_xuan18.java;29.1;18;373_ericcire.java;28.5;19;2_uwi.java;22.4;20;117_payall4u.java;22.4;21;23_KakaHiguain.java;20.2;22;19_shankar_kizzie.java;20.1;
373_ericcire.java;23;17_xuan18.java;25.8;24;117_payall4u.java;25.4;25;2_uwi.java;21.9;26;106_XuhuiWang.java;18.8;
117_payall4u.java;27;17_xuan18.java;22.3;28;2_uwi.java;18.9;
23_KakaHiguain.java;29;106_XuhuiWang.java;19.3;
