297_Orcuslc.cpp;0;258_liyz1997.cpp;75.4;1;186_hanpx08035.cpp;60.9;2;207_xfcherish.cpp;50.0;3;216_xisikongji2354.cpp;50.0;
207_xfcherish.cpp;4;216_xisikongji2354.cpp;60.0;5;289_ghost_liu.cpp;55.1;6;186_hanpx08035.cpp;37.5;
5_neal_wu.cpp;7;9_pjincz.cpp;48.4;8;177_liouzhou_101.cpp;50.0;9;272_Heltion.cpp;50.0;10;254_hangyesheng.cpp;39.3;
9_pjincz.cpp;11;291_NEU20133823.cpp;47.2;12;272_Heltion.cpp;50.0;13;165_capythm.cpp;33.3;
196_zerotrac2.cpp;14;292_wangbin2360.cpp;43.7;25;165_capythm.cpp;39.0;20;289_ghost_liu.cpp;44.8;22;177_liouzhou_101.cpp;42.8;
289_ghost_liu.cpp;18;255_xiaochenwang94.cpp;51.7;19;186_hanpx08035.cpp;48.2;15;292_wangbin2360.cpp;48.2;
23_Xuderian.cpp;21;177_liouzhou_101.cpp;46.4;
186_hanpx08035.cpp;23;25_OTTFF.cpp;43.3;24;255_xiaochenwang94.cpp;31.7;17;292_wangbin2360.cpp;34.1;
292_wangbin2360.cpp;16;291_NEU20133823.cpp;39.0;
255_xiaochenwang94.cpp;27;216_xisikongji2354.cpp;40.0;
7_cuiaoxiang.cpp;28;2_beet.cpp;35.8;
6_lbjlc.cpp;26;165_capythm.cpp;34.2;29;101_tfliao.cpp;34.2;
