402_year2002777.py;0;225_gag123.py;31.9;1;116_VectorX.py;26.0;2;158_bupt_wc.py;25.5;
448_ychen157.py;3;120_drd93.py;30.0;4;348_lionpowder.py;23.0;5;178_boxiao.py;20.8;6;325_Suzhijun.py;17.5;
370_nosrpku.py;7;116_VectorX.py;28.2;8;158_bupt_wc.py;28.5;
158_bupt_wc.py;9;116_VectorX.py;28.2;10;225_gag123.py;26.5;
8_luxcaelestis.py;11;399_venico19.py;28.3;
71_zipei2124.py;12;120_drd93.py;25.3;13;212_jasonginus.py;23.9;14;240_ttsugrii.py;22.5;15;325_Suzhijun.py;17.7;16;109_hencury.py;18.5;
364_yinglehuisuonenmo.py;17;358_bobalice.py;26.6;
300_swiperthefox.py;18;428_humochen.py;28.2;19;322_smartysl.py;28.2;20;296_hhfgeg.py;26.0;
223_bsokolowsky.py;21;361_mike_scarlet.py;22.5;22;178_boxiao.py;19.3;23;114_Hashss.py;19.3;
85_basi4869.py;24;170_charliemeng.py;23.5;
432_Lencerf.py;25;348_lionpowder.py;24.0;26;109_hencury.py;22.2;
331_tmsausa.py;27;316_yh157612.py;21.0;
65_ericxbn.py;28;178_boxiao.py;22.2;
225_gag123.py;29;14_huizew.py;24.4;
