38_nosrpku.py;0;357_leetcodeaccount.py;100.0;1;2_badgergo.py;78.7;
357_leetcodeaccount.py;2;2_badgergo.py;78.7;
62_huizew.py;3;307_Psidom.py;75.6;
207_sshang.py;4;293_hwei002.py;60.7;5;355_henear.py;58.4;6;24_RadianceSheep.py;45.2;7;134_Hai_dee.py;42.6;
321_dhani13.py;8;141_swiperthefox.py;60.3;
93_wxy9018.py;9;49_Hexadecimal.py;56.5;
453_TonyZhu6.py;10;149_SSigurd.py;43.7;11;265_Sirius.py;40.0;12;153_kai_yang.py;38.8;
265_Sirius.py;13;153_kai_yang.py;43.4;14;149_SSigurd.py;39.3;
399_lmm333.py;15;359_bobalice.py;41.3;
369_xytjcxy.py;16;195_noahs.py;40.0;
293_hwei002.py;17;134_Hai_dee.py;39.3;
355_henear.py;18;24_RadianceSheep.py;38.7;
153_kai_yang.py;19;149_SSigurd.py;38.0;
95_zipei2124.py;20;54_lydxlx.py;34.2;
