97_CyprienH.py;0;106_joshualian1989.py;100.0;1;380_beckswu.py;100.0;2;92_QAMichaelPeng.py;100.0;3;260_fanzhh.py;100.0;4;57_Jy_Tan.py;100.0;5;47_wxy9018.py;100.0;
92_QAMichaelPeng.py;6;106_joshualian1989.py;100.0;7;380_beckswu.py;100.0;8;260_fanzhh.py;100.0;9;57_Jy_Tan.py;100.0;10;47_wxy9018.py;100.0;
448_angel30818.py;11;424_PENG_Chao.py;100.0;
75_Jerry1988.py;12;125_sshang.py;100.0;
95_yuanzhi247012.py;13;57_Jy_Tan.py;100.0;14;47_wxy9018.py;100.0;15;176_eireverie.py;100.0;16;380_beckswu.py;100.0;17;106_joshualian1989.py;100.0;
57_Jy_Tan.py;18;47_wxy9018.py;100.0;19;106_joshualian1989.py;100.0;20;176_eireverie.py;100.0;21;380_beckswu.py;100.0;
380_beckswu.py;22;106_joshualian1989.py;100.0;23;260_fanzhh.py;100.0;24;47_wxy9018.py;100.0;
77_lostleaf.py;25;394_zenan.py;100.0;
260_fanzhh.py;26;106_joshualian1989.py;100.0;
409_tanakat01.py;27;328_mapleisle.py;100.0;
422_linsinn.py;28;314_sepehry.py;100.0;
47_wxy9018.py;29;176_eireverie.py;100.0;
