374_laxu16.py;0;338_dessert.py;100.0;1;370_essence-16.py;100.0;
370_essence-16.py;2;338_dessert.py;100.0;
97_CyprienH.py;3;445_henrywu.py;100.0;4;47_wxy9018.py;78.4;5;366_mshvets.py;76.1;6;304_monrother.py;74.0;7;322_ttjtftx.py;74.0;
69_please_AC.py;8;424_PENG_Chao.py;100.0;
471_weak-chicken.py;9;101_MMMMMMoSky.py;100.0;
304_monrother.py;10;322_ttjtftx.py;98.2;11;445_henrywu.py;74.0;12;202_matchalatte.py;73.3;13;47_wxy9018.py;72.7;14;366_mshvets.py;72.5;
28_YouSiki.py;15;457_basi4869.py;97.6;16;201_Coup_De_Grace.py;72.5;
422_linsinn.py;17;169_Dengxj.py;84.5;
366_mshvets.py;18;237_function.py;79.2;19;445_henrywu.py;76.1;20;47_wxy9018.py;74.7;
445_henrywu.py;21;47_wxy9018.py;78.4;22;322_ttjtftx.py;74.0;
431_MockCode.py;23;318_xiaoqiang01npc.py;76.4;
441_yuanzhendai.py;24;176_eireverie.py;75.2;25;113_Hexadecimal.py;72.5;
47_wxy9018.py;26;322_ttjtftx.py;70.9;
457_basi4869.py;27;201_Coup_De_Grace.py;70.7;
202_matchalatte.py;28;107_C0R3.py;70.7;
439_ngh.py;29;313_ericxbn.py;70.4;
