67_darrenhp.cpp;0;32_darrenhp.cpp;100.0;
475_gracious.cpp;1;232_czf1997.cpp;100.0;
47_ZintrulCre.cpp;2;145_zintrulcre.cpp;100.0;
236_beyanger2.cpp;3;159_justfun.cpp;79.1;
220_LMSSB.cpp;4;369_icypolarbear.cpp;67.5;5;203_lavender730.cpp;55.7;6;48_pernekhan.cpp;55.2;
160_bragcat.cpp;7;221_jariasf.cpp;62.5;8;77_x____x.cpp;56.4;9;238_zhxjz.cpp;53.0;10;215____________.cpp;52.1;11;2_cuiaoxiang.cpp;50.8;
21_tonyli0000.cpp;12;221_jariasf.cpp;60.4;13;437_LIAOHONG-XD-HUAWEI.cpp;59.2;14;215____________.cpp;51.0;
365_xuchengwen.cpp;15;296_qinggniq.cpp;58.3;16;426_aymanm419.cpp;53.6;
197_xbr.cpp;17;142_zzz91919.cpp;57.7;
56_Spinaria_.cpp;18;11_liouzhou_101.cpp;56.4;
215____________.cpp;19;203_lavender730.cpp;55.9;20;81_NEU20133823.cpp;52.6;
217_HITSYq.cpp;21;149_swf.cpp;55.5;
77_x____x.cpp;22;16_fuzhe.cpp;54.7;23;221_jariasf.cpp;52.5;
48_pernekhan.cpp;24;172_a-ruo.cpp;54.1;25;369_icypolarbear.cpp;53.4;
81_NEU20133823.cpp;26;2_cuiaoxiang.cpp;52.5;
369_icypolarbear.cpp;27;31_Fr0benius.cpp;52.2;
221_jariasf.cpp;28;172_a-ruo.cpp;51.7;
39_DickLearning.cpp;29;228_frostfrog.cpp;51.4;
