59_luchy0120.java;0;21_luchy0120.java;100.0;1;230_HenryLee4.java;68.3;2;188_love-algorithm.java;68.3;3;104_x372p.java;65.6;
230_HenryLee4.java;4;188_love-algorithm.java;100.0;5;13_SaveVMK.java;68.9;6;21_luchy0120.java;68.3;
375_zac4.java;7;374_zacw.java;100.0;8;422_joyceyao.java;72.9;
366_BingleLove.java;9;126_yueb95.java;100.0;
452_hum.java;10;371_yuanb10.java;92.5;11;130_Charles000.java;76.5;12;113_2499370956.java;66.6;
130_Charles000.java;13;113_2499370956.java;87.7;14;371_yuanb10.java;74.8;15;193_FrenkieDeJong.java;70.9;16;429_wtfmma.java;67.6;
181_shuhu.java;17;23_lee0560.java;77.1;18;441_Mockingjayyy.java;76.3;
74_Aragog.java;19;104_x372p.java;75.4;20;13_SaveVMK.java;73.5;
27_songrenchu.java;21;113_2499370956.java;75.1;22;13_SaveVMK.java;73.8;23;431_kun368.java;68.0;
13_SaveVMK.java;24;113_2499370956.java;74.4;25;431_kun368.java;72.5;26;188_love-algorithm.java;68.9;
422_joyceyao.java;27;374_zacw.java;72.9;
193_FrenkieDeJong.java;28;186_SilverNarcissus.java;70.7;
21_luchy0120.java;29;188_love-algorithm.java;68.3;
