70_luchy0120.java;0;364_luchy0120.java;100.0;
325_ame-9.java;1;321_Sakamono.java;100.0;
65_han2999.java;2;59_xianglaniunan.java;100.0;
61_aruba1.java;3;46_Cicindela.java;100.0;
165_anhpp.java;4;148_anhpp.java;100.0;
372_sarthak242.java;5;259_LVL99.java;98.5;6;3_uwi.java;91.1;7;132_eterxroc.java;92.6;8;391_tans12.java;89.7;9;424_jonasliu.java;92.6;10;308_eastflag.java;85.2;
426_WarBand.java;11;176_MMMMMMoSky.java;98.4;
315_temnok.java;12;391_tans12.java;100.0;13;3_uwi.java;92.3;14;189_sunxiaohua.java;90.7;15;259_LVL99.java;89.2;16;23_megaspazz.java;92.3;17;308_eastflag.java;86.1;
463_zacw.java;18;352_zac4.java;98.9;
23_megaspazz.java;19;308_eastflag.java;97.1;20;391_tans12.java;92.0;21;126_flyingpenguin.java;88.7;
390_TheRaven.java;22;191_Gaaakki.java;94.9;
3_uwi.java;23;259_LVL99.java;89.7;24;391_tans12.java;87.1;
391_tans12.java;25;308_eastflag.java;88.5;26;126_flyingpenguin.java;87.3;27;424_jonasliu.java;86.6;
281_akashsuresh.java;28;189_sunxiaohua.java;86.7;
308_eastflag.java;29;259_LVL99.java;85.2;
