277_yhee.cpp;0;5_xuchengwen.cpp;100.0;1;428_beatyesterdayJ.cpp;100.0;2;321_victorj8.cpp;100.0;3;346_kesnero.cpp;71.1;4;146_Kyubey.cpp;65.2;5;40_vipjml.cpp;58.3;6;58_frostfrog.cpp;50.0;
428_beatyesterdayJ.cpp;7;5_xuchengwen.cpp;100.0;8;321_victorj8.cpp;100.0;9;346_kesnero.cpp;71.1;10;146_Kyubey.cpp;65.2;11;40_vipjml.cpp;58.3;12;58_frostfrog.cpp;50.0;
321_victorj8.cpp;13;5_xuchengwen.cpp;100.0;14;346_kesnero.cpp;71.1;15;146_Kyubey.cpp;65.2;16;40_vipjml.cpp;58.3;17;58_frostfrog.cpp;50.0;
5_xuchengwen.cpp;18;346_kesnero.cpp;71.1;19;146_Kyubey.cpp;65.2;20;40_vipjml.cpp;58.3;
210_blademamama.cpp;21;54_0xFFFFFFFF.cpp;65.4;22;209_Orcuslc.cpp;54.1;
40_vipjml.cpp;23;58_frostfrog.cpp;62.0;24;209_Orcuslc.cpp;53.0;25;346_kesnero.cpp;50.9;
153_gl387.cpp;26;284_mnbvcxz2107.cpp;60.0;27;97_laj5122.cpp;56.8;
425_yxc17.cpp;28;211_chengyuge925.cpp;58.8;
393_yzhaowbo.cpp;29;209_Orcuslc.cpp;51.8;
