238_Wonter.cpp;0;237_wonter.cpp;100.0;
288_Itachi666.cpp;1;180_Itachi666.cpp;100.0;
445_im0qianqian.cpp;2;442_im0qianqian.cpp;100.0;
321_xuyequan.cpp;3;317_xyqkoala.cpp;100.0;
174_wisdompeak.cpp;4;154_wisdompeak.cpp;100.0;
308_jingli2007.cpp;5;224_aruba1.cpp;84.7;
252_sazas.cpp;6;18_QingqingXii0iii.cpp;83.1;7;32_0w1.cpp;79.3;8;137_tfliao.cpp;77.0;9;310_sunil1821.cpp;75.7;10;82_wangshengyu.cpp;71.7;11;92_swf.cpp;71.1;12;168_pkacprzak.cpp;69.8;
471_jariasf.cpp;13;129_arnabghatak22.cpp;82.0;14;95_ychzhou.cpp;73.1;15;106_breakin1dipper.cpp;70.0;16;33_Anarchy.cpp;69.3;
86_EagleEyeKestrel.cpp;17;408_Duuuuu.cpp;82.0;18;437_xu932.cpp;71.8;
204_Hewitt_1570.cpp;19;93_njzwj2007.cpp;80.3;20;26_CaoRui.cpp;72.7;
466_fish1996.cpp;21;141_PiscesCh.cpp;77.5;
137_tfliao.cpp;22;310_sunil1821.cpp;75.4;23;18_QingqingXii0iii.cpp;75.0;
18_QingqingXii0iii.cpp;24;310_sunil1821.cpp;73.5;25;82_wangshengyu.cpp;71.6;26;92_swf.cpp;69.1;
70_DevidXu.cpp;27;25_OTTFF.cpp;72.1;
438_bilguunzen.cpp;28;228_ac130h.cpp;70.5;
73_darrenhp.cpp;29;190_qpwoeirut.cpp;69.6;
