177_ergeda.cpp;0;219_cygnus.cpp;77.5;1;175_jasonzhangxx.cpp;76.7;2;275_mitnato.cpp;63.2;3;253__Gloria_.cpp;59.5;4;174_narut.cpp;55.1;5;315_simba518.cpp;53.0;
212_fivebingstar.cpp;6;220_Vensor.cpp;67.3;7;175_jasonzhangxx.cpp;58.1;8;235_Neilhahaha.cpp;69.5;9;172_JerryHao.cpp;56.5;10;65_acdart.cpp;58.6;
175_jasonzhangxx.cpp;11;253__Gloria_.cpp;65.1;12;219_cygnus.cpp;62.7;13;275_mitnato.cpp;60.4;14;65_acdart.cpp;76.7;15;220_Vensor.cpp;58.1;
174_narut.cpp;16;275_mitnato.cpp;52.9;17;172_JerryHao.cpp;57.4;18;226_Warren.cpp;51.8;
219_cygnus.cpp;19;275_mitnato.cpp;50.9;20;226_Warren.cpp;54.9;21;65_acdart.cpp;56.8;22;253__Gloria_.cpp;44.6;
235_Neilhahaha.cpp;23;172_JerryHao.cpp;54.9;24;220_Vensor.cpp;62.7;25;65_acdart.cpp;48.7;
226_Warren.cpp;26;220_Vensor.cpp;52.9;27;230_suilan0602.cpp;64.0;
236_GJzh.cpp;28;272_gkgrewa.cpp;50.0;29;65_acdart.cpp;48.7;
