467_dongzy08.cpp;0;275_dongzy08.cpp;100.0;1;95_llwwns.cpp;48.3;2;470_a-min.cpp;36.3;
447_ghost_liu.cpp;3;152_644367822.cpp;100.0;4;219_wbowen1993.cpp;37.8;
95_llwwns.cpp;5;102_sidryu0917.cpp;57.1;6;275_dongzy08.cpp;48.3;
153_TangentDay.cpp;7;156_satanic0258.cpp;53.1;8;99_zzucainiao.cpp;32.0;
306_checkmate.cpp;9;56_hamlet_fiis.cpp;55.3;10;170_biotrail.cpp;52.3;11;329_SaiL1020.cpp;46.1;12;426_smoglu.cpp;46.1;13;440_zhengkai2001.cpp;36.9;14;420_blackskygg.cpp;36.9;
308_xiecong.cpp;15;461_ljing.cpp;50.0;18;426_smoglu.cpp;50.9;
56_hamlet_fiis.cpp;17;426_smoglu.cpp;55.0;29;440_zhengkai2001.cpp;30.0;
99_zzucainiao.cpp;19;4_mihaild.cpp;45.0;16;461_ljing.cpp;42.0;
229_ArtistJ.cpp;20;198_jariasf.cpp;38.0;
219_wbowen1993.cpp;21;152_644367822.cpp;37.8;22;315_lhh66.cpp;32.9;
436_jiangxiaohe.cpp;23;102_sidryu0917.cpp;44.6;
7_palayutm.cpp;24;199_xxxxxxxxxxxxxxxxxxxxxx.cpp;39.3;
428_cmz390.cpp;25;47_testsys02.cpp;33.3;26;103_gundabathula.cpp;35.0;
470_a-min.cpp;27;275_dongzy08.cpp;36.3;
399_supersillychang.cpp;28;315_lhh66.cpp;31.1;
