71_dmitry3000.java;0;424_lele948264.java;100.0;1;91_lazzzis.java;95.6;2;240_fatman198611.java;88.2;3;237_haroldli.java;75.3;4;452_igbgotiz.java;73.0;5;436_LifeExtender.java;72.7;6;402_sunye_zju.java;70.2;7;272_user1306.java;69.6;
240_fatman198611.java;8;272_user1306.java;97.0;9;424_lele948264.java;88.2;10;452_igbgotiz.java;76.9;11;91_lazzzis.java;76.0;12;237_haroldli.java;65.8;13;436_LifeExtender.java;60.7;
424_lele948264.java;14;91_lazzzis.java;95.6;15;237_haroldli.java;75.3;16;452_igbgotiz.java;73.0;17;436_LifeExtender.java;72.7;18;402_sunye_zju.java;70.2;19;272_user1306.java;69.6;
452_igbgotiz.java;20;272_user1306.java;92.0;21;91_lazzzis.java;69.6;22;436_LifeExtender.java;62.1;
244_huaiyan.java;23;439_joyceyao.java;89.7;24;294_luchy0120.java;64.0;
402_sunye_zju.java;25;237_haroldli.java;80.0;26;91_lazzzis.java;62.3;
91_lazzzis.java;27;436_LifeExtender.java;70.0;28;272_user1306.java;66.6;29;237_haroldli.java;62.5;
