71_dmitry3000.java;0;424_lele948264.java;100.0;1;91_lazzzis.java;100.0;2;240_fatman198611.java;90.9;3;237_haroldli.java;87.8;4;452_igbgotiz.java;76.6;5;436_LifeExtender.java;84.8;6;402_sunye_zju.java;78.7;7;272_user1306.java;69.6;
240_fatman198611.java;8;272_user1306.java;100.0;9;424_lele948264.java;90.9;10;452_igbgotiz.java;83.3;11;91_lazzzis.java;77.1;12;237_haroldli.java;74.2;13;436_LifeExtender.java;68.5;
424_lele948264.java;14;91_lazzzis.java;100.0;15;237_haroldli.java;87.8;16;452_igbgotiz.java;76.6;17;436_LifeExtender.java;84.8;18;402_sunye_zju.java;78.7;19;272_user1306.java;69.6;
452_igbgotiz.java;20;272_user1306.java;96.6;21;91_lazzzis.java;76.6;22;436_LifeExtender.java;76.6;
244_huaiyan.java;23;439_joyceyao.java;92.1;24;294_luchy0120.java;64.8;
237_haroldli.java;25;402_sunye_zju.java;82.9;29;91_lazzzis.java;69.4;
91_lazzzis.java;27;436_LifeExtender.java;77.7;28;272_user1306.java;69.6;26;402_sunye_zju.java;66.6;
