315_gracious.cpp;0;252_czfwd.cpp;100.0;
242_ImprovingZero.cpp;1;239_improvingzero.cpp;100.0;
135_ln19922.cpp;2;102_ln1992.cpp;100.0;
90_tgtgold2.cpp;3;78_ttregister.cpp;100.0;
35_liouzhou_101.cpp;4;341_chen-qi-27.cpp;90.2;5;34_ychzhou.cpp;75.0;
23_lucifer1004.cpp;6;234_zscnash.cpp;90.9;7;133_battleheart-2.cpp;72.7;8;40_Fr0benius.cpp;63.6;
377_gregoryfh.cpp;9;118_cheatcode.cpp;88.2;
324_jason4732aa.cpp;10;456_odls.cpp;81.5;11;165_varun32.cpp;68.4;12;101_anlewy.cpp;63.1;
396_lijinglun.cpp;13;139_ShidaLei.cpp;84.0;14;361_arknave.cpp;76.7;
4_huangyuyang.cpp;15;447_leocp1.cpp;78.0;16;162_NerdyCoder.cpp;68.4;17;361_arknave.cpp;58.5;
348_szp14.cpp;18;43_vipjml.cpp;70.2;19;304_jianfeng4.cpp;70.0;20;406_YW_WY.cpp;57.5;
399_fdironia.cpp;21;353_mu-ming-7.cpp;70.2;
34_ychzhou.cpp;22;341_chen-qi-27.cpp;69.4;
403_qq710467272.cpp;23;323_kvirus.cpp;70.7;
456_odls.cpp;24;43_vipjml.cpp;64.8;
60_cuiaoxiang.cpp;25;142_krists.cpp;66.6;
361_arknave.cpp;26;139_ShidaLei.cpp;67.4;
234_zscnash.cpp;27;133_battleheart-2.cpp;70.5;
85_darrenhp.cpp;28;215_DhunterAO.cpp;61.1;
44_Dymonchyk.cpp;29;10_kmjp.cpp;58.6;
