247_zc94zc.java;0;87_unicorn2014.java;87.8;1;2_Liangyulin.java;84.6;2;242_xn1990114.java;64.2;3;241_valgrind.java;48.2;4;83_xtudy.java;46.3;5;120_setsuna214.java;43.3;6;1_uwi.java;31.9;
2_Liangyulin.java;7;242_xn1990114.java;82.9;8;241_valgrind.java;80.0;9;120_setsuna214.java;71.6;10;87_unicorn2014.java;62.5;11;83_xtudy.java;62.5;12;1_uwi.java;39.1;13;10_pcwangdx.java;25.6;
83_xtudy.java;14;120_setsuna214.java;80.0;15;241_valgrind.java;60.6;16;242_xn1990114.java;58.1;17;87_unicorn2014.java;26.1;18;1_uwi.java;18.7;
242_xn1990114.java;19;241_valgrind.java;74.7;20;120_setsuna214.java;57.4;21;87_unicorn2014.java;44.1;22;1_uwi.java;36.7;
241_valgrind.java;23;120_setsuna214.java;55.5;24;87_unicorn2014.java;47.1;25;1_uwi.java;35.6;
87_unicorn2014.java;26;1_uwi.java;31.2;27;10_pcwangdx.java;26.8;28;120_setsuna214.java;23.5;
120_setsuna214.java;29;10_pcwangdx.java;24.0;
