247_zc94zc.java;0;87_unicorn2014.java;90.0;1;2_Liangyulin.java;86.8;2;242_xn1990114.java;67.5;3;241_valgrind.java;52.5;4;83_xtudy.java;47.5;5;120_setsuna214.java;45.0;6;1_uwi.java;37.5;
2_Liangyulin.java;7;242_xn1990114.java;89.4;8;241_valgrind.java;89.4;9;120_setsuna214.java;76.3;10;87_unicorn2014.java;65.7;11;83_xtudy.java;65.7;12;1_uwi.java;47.3;13;10_pcwangdx.java;26.3;
83_xtudy.java;14;120_setsuna214.java;80.9;15;241_valgrind.java;64.2;16;242_xn1990114.java;59.5;17;87_unicorn2014.java;26.1;18;1_uwi.java;21.4;
241_valgrind.java;19;242_xn1990114.java;77.2;23;120_setsuna214.java;58.1;24;87_unicorn2014.java;50.0;25;1_uwi.java;38.2;
242_xn1990114.java;20;120_setsuna214.java;58.1;21;87_unicorn2014.java;45.2;22;1_uwi.java;40.9;
87_unicorn2014.java;26;1_uwi.java;35.7;27;10_pcwangdx.java;27.5;28;120_setsuna214.java;23.8;
120_setsuna214.java;29;10_pcwangdx.java;25.0;
