359_guoyihua.java;0;217_ChooJeremy.java;100.0;
200_han2999.java;1;180_xianglaniunan.java;100.0;
86_REWFALTQ.java;2;400_yuw119.java;100.0;3;374_sweetiee.java;93.1;4;52_muhandae.java;93.1;5;419_jason_wong1.java;86.6;
52_muhandae.java;6;374_sweetiee.java;100.0;7;400_yuw119.java;93.1;
466_ccfang.java;8;334_20200617.han-56.java;100.0;
398_luchy0120.java;9;286_luchy0120.java;100.0;
82_ndkhanh792000.java;10;77_anh_tai.java;100.0;11;448_abhilashv.java;81.3;
320_ycj28c.java;12;105_AchillesGreat.java;100.0;13;379_shaurya024.java;92.0;
49_Charlesna.java;14;437_acaibird.java;98.3;
18_megaspazz.java;15;251_Centurion7.java;98.3;16;144_luo122174088.java;93.1;
55_uwi.java;17;392_YanJF_1.java;98.1;
9_tian-tang-6.java;18;431_bluesky999.java;94.1;
400_yuw119.java;19;374_sweetiee.java;93.1;20;419_jason_wong1.java;86.6;
179_CheeseCake3.java;21;125_immo2300576.java;92.5;
379_shaurya024.java;22;105_AchillesGreat.java;92.0;
141_kelvinchandra1024.java;23;251_Centurion7.java;91.8;24;144_luo122174088.java;83.3;
237_aruba1.java;25;201_Cicindela.java;89.5;
407_garrett9.java;26;280_yaoct.java;88.1;
73_yiwiy.java;27;152_FrenkieDeJong.java;84.7;
452_husilan.java;28;144_luo122174088.java;81.3;
77_anh_tai.java;29;448_abhilashv.java;81.3;
