227_lifran.java;0;127_han2999.java;100.0;1;165_qwerghjk.java;100.0;2;148_xianglaniunan.java;100.0;3;451_wushangzhen.java;100.0;4;417_Achilles_M.java;100.0;
165_qwerghjk.java;5;127_han2999.java;100.0;6;417_Achilles_M.java;100.0;7;148_xianglaniunan.java;100.0;8;451_wushangzhen.java;100.0;
243_2499370956.java;9;132_elleryqueenhomels.java;100.0;10;242_finshope.java;100.0;
242_finshope.java;11;132_elleryqueenhomels.java;100.0;
451_wushangzhen.java;12;127_han2999.java;100.0;13;148_xianglaniunan.java;100.0;14;417_Achilles_M.java;100.0;
417_Achilles_M.java;15;127_han2999.java;100.0;16;148_xianglaniunan.java;100.0;
79_copyreadmachine.java;17;158_megaspazz.java;100.0;18;46_Charles000.java;100.0;19;250_HenryLee4.java;98.3;
46_Charles000.java;20;158_megaspazz.java;100.0;
94_20200507.charlesleila.java;21;76_Charlesna.java;100.0;22;51_hahahiehie.java;100.0;
76_Charlesna.java;23;51_hahahiehie.java;100.0;
468_carlczerny.java;24;398_stormsunshine.java;100.0;
382_ame-9.java;25;358_Sakamono.java;100.0;
260_zacw.java;26;201_zac4.java;100.0;
250_HenryLee4.java;27;194_love-algorithm.java;100.0;
45_necoramen.java;28;183_Sun_WuKong.java;100.0;
148_xianglaniunan.java;29;127_han2999.java;100.0;
