10_hahahiehie.java;0;13_5305519068.java;54.5;1;43_megaspazz.java;43.8;2;45_yang_m.java;29.6;3;3_uwi.java;24.0;4;15_matchalatte.java;21.4;
15_matchalatte.java;5;3_uwi.java;49.0;6;13_5305519068.java;32.1;7;43_megaspazz.java;26.1;8;37_abcdefat.java;19.8;
43_megaspazz.java;9;45_yang_m.java;29.2;10;13_5305519068.java;24.7;11;3_uwi.java;21.3;
37_abcdefat.java;12;241_zjingpopo.java;25.4;13;3_uwi.java;20.5;
3_uwi.java;14;13_5305519068.java;16.6;
