201_tagantroy.java;0;91_valgrind.java;76.8;1;198_ChenDanni.java;25.3;2;53_nevergiveup.java;32.0;3;194_wengames.java;20.0;4;58_WarBand.java;20.0;5;17_uwi.java;14.6;
58_WarBand.java;6;194_wengames.java;35.9;7;53_nevergiveup.java;27.9;8;17_uwi.java;22.4;9;198_ChenDanni.java;16.1;10;83_quynhtruong1304.java;13.1;11;91_valgrind.java;15.9;
17_uwi.java;12;13_honghongdepengpeng.java;28.0;13;194_wengames.java;19.2;14;252_abigcleverdog.java;19.8;15;30_lydxlx.java;20.0;16;242_ShoreX.java;14.4;17;199_flyman3046.java;11.2;18;198_ChenDanni.java;11.8;
194_wengames.java;19;53_nevergiveup.java;27.1;20;198_ChenDanni.java;16.1;21;91_valgrind.java;15.9;22;252_abigcleverdog.java;9.9;
13_honghongdepengpeng.java;23;252_abigcleverdog.java;26.7;24;199_flyman3046.java;25.6;25;30_lydxlx.java;20.0;26;83_quynhtruong1304.java;17.6;
199_flyman3046.java;27;30_lydxlx.java;23.4;28;91_valgrind.java;15.9;
91_valgrind.java;29;53_nevergiveup.java;33.3;
