201_supersam331.java;0;322_gubrian890512.java;86.6;1;473_REFT.java;64.2;2;396_haimsh2.java;43.9;3;167_valgrind.java;56.0;4;433_umopepisdn.java;51.5;5;347_ksenji.java;36.3;6;65_Hughstudy.java;34.8;
473_REFT.java;7;322_gubrian890512.java;64.2;8;354_cbdog94.java;45.2;9;420_Changyu007.java;42.8;
28_SaveVMK.java;10;267_merdogan67.java;52.7;11;4_KakaHiguain.java;47.2;
121_WSY.java;12;61_yangmei555.java;54.1;13;354_cbdog94.java;37.5;
192_jprakhar77.java;14;104_Aragog.java;54.0;
65_Hughstudy.java;15;26_yuxiangmusic.java;54.7;16;347_ksenji.java;36.9;
167_valgrind.java;17;469_sean44.java;47.3;18;347_ksenji.java;47.9;
420_Changyu007.java;19;354_cbdog94.java;44.4;
453_lilylizw.java;20;300_bazookadinosaur.java;46.3;
347_ksenji.java;21;340_crapola.java;35.6;22;291_FightingQY.java;38.8;23;198_joy32812.java;40.8;
432_shanudepp.java;24;321_leonlihkust.java;37.2;25;340_crapola.java;39.2;
396_haimsh2.java;26;322_gubrian890512.java;38.3;
472_shanshanhe.java;27;291_FightingQY.java;36.7;
321_leonlihkust.java;28;198_joy32812.java;34.6;
78_megaspazz.java;29;68_Darida.java;38.4;
