94_wo_am_ge_vegetable_niao.cpp;0;87_xuchengwen.cpp;73.0;
89_Akatsuki_.cpp;1;41_littlefriend1995.cpp;66.6;2;36_igronemyk.cpp;57.1;3;368_LooserCty.cpp;50.0;4;8_cuiaoxiang.cpp;38.1;5;85_Stomach_ache.cpp;35.4;6;39_GuangyuZhong.cpp;30.6;
36_igronemyk.cpp;7;41_littlefriend1995.cpp;63.1;8;368_LooserCty.cpp;43.0;9;43_mengpq.cpp;37.5;10;98_nguyen_hoanh.cpp;36.4;11;85_Stomach_ache.cpp;29.8;
39_GuangyuZhong.cpp;12;41_littlefriend1995.cpp;51.3;13;135_areke.cpp;46.5;14;98_nguyen_hoanh.cpp;37.9;15;85_Stomach_ache.cpp;37.1;16;40_cheerforwhy.cpp;35.5;
84_dut200901102.cpp;17;85_Stomach_ache.cpp;37.7;18;427_tianyuwucla.cpp;37.1;19;368_LooserCty.cpp;31.1;20;137_wa007.cpp;30.0;
427_tianyuwucla.cpp;21;137_wa007.cpp;36.3;22;368_LooserCty.cpp;31.4;
8_cuiaoxiang.cpp;23;135_areke.cpp;34.4;24;42_szfck.cpp;33.3;25;98_nguyen_hoanh.cpp;33.1;
98_nguyen_hoanh.cpp;26;135_areke.cpp;32.9;27;43_mengpq.cpp;31.2;28;40_cheerforwhy.cpp;30.3;
85_Stomach_ache.cpp;29;41_littlefriend1995.cpp;32.6;
