128_littlebryan.cpp;0;25_groawr.cpp;86.6;1;62_NaoJoeMiao.cpp;41.8;2;9_wzypangpang.cpp;37.9;3;28_shaobol.cpp;29.6;4;411_xhjiang.cpp;29.4;5;269_ryang_us.cpp;27.0;6;16_Fr0benius.cpp;26.6;
62_NaoJoeMiao.cpp;7;22_big-time.cpp;55.3;8;25_groawr.cpp;41.0;9;28_shaobol.cpp;31.6;10;269_ryang_us.cpp;31.4;11;16_Fr0benius.cpp;28.1;12;411_xhjiang.cpp;26.4;13;458_cailile.cpp;22.5;
121_Victor_FW.cpp;14;57_ChaouS.cpp;44.8;15;6_laekov.cpp;32.5;16;475_cygnus.cpp;30.3;
25_groawr.cpp;17;9_wzypangpang.cpp;37.2;18;269_ryang_us.cpp;29.3;19;28_shaobol.cpp;29.2;20;16_Fr0benius.cpp;25.0;
28_shaobol.cpp;21;269_ryang_us.cpp;32.9;22;60_flyg.cpp;25.3;
6_laekov.cpp;23;57_ChaouS.cpp;30.1;24;60_flyg.cpp;29.2;25;475_cygnus.cpp;23.3;
475_cygnus.cpp;26;57_ChaouS.cpp;29.2;27;122_qwnjc.cpp;24.4;
60_flyg.cpp;28;12_cuiaoxiang.cpp;25.0;
19_jq_huang.cpp;29;14_szp14.cpp;24.4;
