128_littlebryan.cpp;0;25_groawr.cpp;88.1;1;62_NaoJoeMiao.cpp;45.0;2;9_wzypangpang.cpp;38.5;3;28_shaobol.cpp;32.2;4;411_xhjiang.cpp;32.2;5;269_ryang_us.cpp;33.8;6;16_Fr0benius.cpp;33.8;
62_NaoJoeMiao.cpp;7;22_big-time.cpp;60.7;8;25_groawr.cpp;45.0;9;28_shaobol.cpp;37.2;10;269_ryang_us.cpp;43.1;11;16_Fr0benius.cpp;39.2;12;411_xhjiang.cpp;31.3;13;458_cailile.cpp;27.4;
121_Victor_FW.cpp;14;57_ChaouS.cpp;50.6;15;6_laekov.cpp;35.8;16;475_cygnus.cpp;37.0;
25_groawr.cpp;17;9_wzypangpang.cpp;38.5;18;269_ryang_us.cpp;36.0;19;28_shaobol.cpp;31.1;20;16_Fr0benius.cpp;31.1;
28_shaobol.cpp;21;269_ryang_us.cpp;37.6;22;60_flyg.cpp;27.5;
6_laekov.cpp;23;57_ChaouS.cpp;30.9;24;60_flyg.cpp;32.0;25;475_cygnus.cpp;25.7;
475_cygnus.cpp;26;57_ChaouS.cpp;31.3;27;122_qwnjc.cpp;28.2;
60_flyg.cpp;28;12_cuiaoxiang.cpp;27.1;
19_jq_huang.cpp;29;14_szp14.cpp;27.1;
