324_zamasu.cpp;0;32_catalin7.cpp;85.3;1;35_tfliao.cpp;69.2;
339_yasuoNF.cpp;2;11_deadRabbit.cpp;77.9;3;58_liuyuchen0921.cpp;57.5;4;380_Dengxj.cpp;50.8;
58_liuyuchen0921.cpp;5;8_mengpq.cpp;74.6;6;10_beet.cpp;72.4;7;454_zhupeijun.cpp;54.5;
462_birdxue.cpp;8;315_victorgao.cpp;72.4;
236_minstrel.cpp;9;5_xietiansh.cpp;72.0;10;9_evilbuggy.cpp;64.9;11;136_karutz.cpp;50.7;12;51_NEU20133823.cpp;49.3;
334_emptyman987.cpp;13;125_liouzhou_101.cpp;67.7;14;56_gerwang.cpp;49.1;15;136_karutz.cpp;45.9;
380_Dengxj.cpp;16;12_Stomach_ache.cpp;66.6;17;11_deadRabbit.cpp;48.4;
9_evilbuggy.cpp;18;29_jl0x61.cpp;65.7;19;5_xietiansh.cpp;62.5;20;105_1211leek.cpp;61.7;21;51_NEU20133823.cpp;58.1;
34_TakahiroKarasawa.cpp;22;271_gtakos.cpp;65.3;23;1_neal_wu.cpp;54.9;24;54_ryanwang.cpp;54.2;
5_xietiansh.cpp;25;51_NEU20133823.cpp;64.2;
70_lu-you-guan-guang.cpp;26;245_vipjml.cpp;53.6;
454_zhupeijun.cpp;27;19_cuiaoxiang.cpp;50.6;
56_gerwang.cpp;28;125_liouzhou_101.cpp;47.4;29;136_karutz.cpp;44.8;
