135_sohrabroohi.cpp;0;307_kapillamba4.cpp;100.0;1;166_jariasf.cpp;100.0;2;453_tuanpnm.cpp;100.0;
145_njzwj2007.cpp;3;55_liang5.cpp;100.0;4;23_dumb_lvlv.cpp;100.0;5;152_kafuu-chino.cpp;100.0;
156_rzwei.cpp;6;4_cuiaoxiang.cpp;100.0;7;448_xuchengwen.cpp;100.0;8;30_googlweknoall.cpp;100.0;9;2_liouzhou_101.cpp;100.0;10;216_cheatcode.cpp;100.0;11;206_PhoenixDD.cpp;100.0;
152_kafuu-chino.cpp;12;55_liang5.cpp;100.0;13;23_dumb_lvlv.cpp;100.0;
47_wnjxyk.cpp;14;221_da-li-wang.cpp;100.0;
216_cheatcode.cpp;15;4_cuiaoxiang.cpp;100.0;16;448_xuchengwen.cpp;100.0;17;30_googlweknoall.cpp;100.0;18;2_liouzhou_101.cpp;100.0;19;206_PhoenixDD.cpp;100.0;
211_pkucoin.cpp;20;397_qujifa.cpp;100.0;21;36_lbjlc.cpp;100.0;22;278_richzhu.cpp;100.0;
206_PhoenixDD.cpp;23;4_cuiaoxiang.cpp;100.0;24;448_xuchengwen.cpp;100.0;25;30_googlweknoall.cpp;100.0;26;2_liouzhou_101.cpp;100.0;
166_jariasf.cpp;27;453_tuanpnm.cpp;100.0;28;307_kapillamba4.cpp;100.0;
151_hjlovecl.cpp;29;113_gingerale.cpp;100.0;
