7_szp14.cpp;0;277_Princever.cpp;100.0;1;211_yqy.cpp;70.5;2;192_tonyli0000.cpp;70.5;3;311_czq92.cpp;70.5;4;396_0xFFFFFFFF.cpp;70.5;5;443_diandong.cpp;70.5;6;465_Leoif.cpp;70.5;7;312_yesterd4.cpp;70.5;
192_tonyli0000.cpp;8;396_0xFFFFFFFF.cpp;72.7;9;211_yqy.cpp;68.4;10;277_Princever.cpp;70.5;11;311_czq92.cpp;59.0;12;443_diandong.cpp;59.0;
211_yqy.cpp;13;277_Princever.cpp;70.5;14;311_czq92.cpp;73.6;15;396_0xFFFFFFFF.cpp;68.4;16;465_Leoif.cpp;73.6;17;443_diandong.cpp;68.4;18;312_yesterd4.cpp;73.6;
474_chuyuwei.cpp;19;303_zhengyudennis.cpp;62.5;
277_Princever.cpp;20;396_0xFFFFFFFF.cpp;70.5;21;311_czq92.cpp;70.5;22;443_diandong.cpp;70.5;23;465_Leoif.cpp;70.5;24;312_yesterd4.cpp;70.5;
311_czq92.cpp;25;465_Leoif.cpp;62.5;26;396_0xFFFFFFFF.cpp;54.1;27;443_diandong.cpp;54.1;28;312_yesterd4.cpp;58.3;
443_diandong.cpp;29;396_0xFFFFFFFF.cpp;54.1;
