317_xiaoC2018.java;0;179_zl-cheng.java;100.0;
82_happyleetcode.java;1;148_wddtsps.java;100.0;2;302_happybelly.java;89.1;3;105_hdchen.java;89.1;
440_xianglaniunan.java;4;327_han2999.java;100.0;
27_HenryLee4.java;5;197_songrenchu.java;100.0;6;412_avlgood2018.java;100.0;
302_happybelly.java;7;105_hdchen.java;100.0;8;148_wddtsps.java;89.1;
412_avlgood2018.java;9;197_songrenchu.java;100.0;
272_blicey.java;10;12_megaspazz.java;100.0;
72_hzx-12.java;11;378_cloudstrife0142.java;100.0;12;71_necoramen.java;95.3;13;80_daodao-2.java;92.8;14;312_lt2014.java;90.6;
150_yiwiy.java;15;129_danielcy715.java;98.1;
402_practice-123.java;16;181_hahahiehie.java;97.6;
119_nervose.java;17;377_bking2015.java;97.5;18;291_luo122174088.java;95.3;19;32_Cicindela.java;94.8;
377_bking2015.java;20;32_Cicindela.java;94.8;21;291_luo122174088.java;92.6;
416_kelvinchandra1024.java;22;350_Sun_WuKong.java;94.2;
451_FanbinM.java;23;180_eastflag.java;95.8;
429_Neymars.java;24;219_sunxiaohua.java;92.6;
378_cloudstrife0142.java;25;71_necoramen.java;93.1;26;80_daodao-2.java;92.8;27;312_lt2014.java;90.9;
80_daodao-2.java;28;312_lt2014.java;95.2;
148_wddtsps.java;29;105_hdchen.java;89.1;
