289_jerryhui.cpp;0;1___Chaos__.cpp;21.5;1;355_comicfans44.cpp;17.4;2;5_wcwswswws.cpp;14.9;3;193_zhengkai2001.cpp;11.4;
5_wcwswswws.cpp;4;3_lympanda.cpp;16.6;5;355_comicfans44.cpp;13.1;
355_comicfans44.cpp;6;1___Chaos__.cpp;15.6;7;92_qhhuyanzhuo.cpp;14.5;8;3_lympanda.cpp;13.4;9;193_zhengkai2001.cpp;10.4;
1___Chaos__.cpp;10;76_fsqhxrcjw.cpp;13.7;11;193_zhengkai2001.cpp;12.4;
76_fsqhxrcjw.cpp;12;6_cchao.cpp;10.2;
