174_anandh2410.java;0;350_tongyingkk.java;76.9;1;411_Sofia18.java;42.3;2;76_lluviay.java;42.1;3;15_daisylei.java;35.9;
94_yzeng61987.java;4;59_Ruian.java;67.9;5;473_leetge.java;62.5;6;81_prakhar15.java;50.9;7;41_ajlohr.java;46.1;8;135_kangtaku.java;41.0;9;49_allister.java;35.0;
76_lluviay.java;10;337_Barca37.java;62.7;11;124_voidmian.java;43.7;12;339_woyaoshuatile1234.java;42.1;13;351_curky.java;39.3;14;411_Sofia18.java;36.7;
81_prakhar15.java;15;59_Ruian.java;45.0;
82_yzheng2364.java;16;172_XIAOXINWU.java;44.1;
445_bibaboy00.java;17;124_voidmian.java;41.9;
135_kangtaku.java;18;78_XuhuiWang.java;41.8;19;337_Barca37.java;40.2;20;123_horrible.java;39.6;21;41_ajlohr.java;36.0;
79_LaughingWithWallace.java;22;339_woyaoshuatile1234.java;41.3;
492_thisman.java;23;153_sevenlol.java;41.2;
473_leetge.java;24;168_CowboyBebop.java;40.7;
350_tongyingkk.java;25;385_reverseflash.java;38.7;26;49_allister.java;35.2;
358_JonasTan2015.java;27;262_supermannba.java;36.9;
37_SaveVMK.java;28;337_Barca37.java;36.8;
78_XuhuiWang.java;29;123_horrible.java;35.6;
