452_xlj0826.py;0;264_kacredolo.py;100.0;1;451_jgws.py;100.0;2;187_wengzhe.py;57.1;
451_jgws.py;3;264_kacredolo.py;100.0;4;187_wengzhe.py;57.1;
393_thumbpixels.py;5;377_Zeyuuuuuuu.py;100.0;6;395_AbhishekReddyyn.py;55.5;7;466_1334.py;48.1;
62_shshwdr.py;8;331_gzh47.py;100.0;9;270_WangQiuc.py;81.8;10;52_ygxy.py;59.0;
39_ngoc_lam.py;11;119_lampham_aizu.py;100.0;
275_quicy.py;12;16_Hexadecimal.py;93.7;
331_gzh47.py;13;270_WangQiuc.py;81.8;18;52_ygxy.py;59.0;
54_xuwd11.py;15;318_algo2020.py;64.5;16;30_huizew.py;53.1;17;314_nguyenhachuy.py;48.2;
52_ygxy.py;14;270_WangQiuc.py;59.0;19;463_HanBurger.py;54.5;
314_nguyenhachuy.py;20;466_1334.py;58.6;21;30_huizew.py;48.2;22;318_algo2020.py;44.8;
6_Primusai.py;23;280_xhou0540.py;63.1;
187_wengzhe.py;24;264_kacredolo.py;57.1;25;111_lydxlx.py;60.0;
377_Zeyuuuuuuu.py;26;395_AbhishekReddyyn.py;55.5;27;466_1334.py;48.1;
58_SleepyBag.py;28;457_straddle.py;51.8;
381_leetcode2019tmp.py;29;318_algo2020.py;44.8;
