340_davidqing1991.py;0;270_smoon1989.py;100.0;1;190_wonderfulmtf.py;61.5;2;302_snowcat.py;56.5;3;28_QAMichaelPeng.py;53.0;4;316_kqn001.py;50.0;5;405_1033020837.py;50.0;
28_QAMichaelPeng.py;6;190_wonderfulmtf.py;94.3;7;302_snowcat.py;72.3;8;270_smoon1989.py;53.0;9;405_1033020837.py;48.9;10;316_kqn001.py;48.9;11;370_hwei002.py;42.1;
270_smoon1989.py;12;190_wonderfulmtf.py;61.5;13;302_snowcat.py;56.5;14;405_1033020837.py;50.0;15;316_kqn001.py;50.0;
316_kqn001.py;16;232_QingqingXii0iii.py;61.2;17;405_1033020837.py;58.3;18;194_ckcrico.py;56.1;19;302_snowcat.py;52.1;20;210_infinute.py;52.1;21;190_wonderfulmtf.py;46.1;
210_infinute.py;22;450_fanwangg.py;55.8;23;194_ckcrico.py;43.6;
302_snowcat.py;24;405_1033020837.py;52.1;25;190_wonderfulmtf.py;52.0;26;370_hwei002.py;44.4;
405_1033020837.py;27;190_wonderfulmtf.py;46.1;
62_charliemeng.py;28;356_zerotrac2.py;45.7;
338_qinggniq.py;29;276_XingxingHuang.py;41.1;
