300_sainideepak119.cpp;0;173_wangshengyu.cpp;100.0;1;267_sashulya.cpp;95.5;
334_gxsdfz.cpp;2;132_emptyman987.cpp;100.0;3;297_nyaruko.cpp;95.5;
268_Akatsuki_.cpp;4;256_xuyanzhe.cpp;100.0;5;357_smartjinyu.cpp;100.0;
333_yi-xie-piao-ling-2.cpp;6;24_Kaizyn.cpp;100.0;
87_arknave.cpp;7;216_RelaxTime.cpp;100.0;
96_balakrishnan_v.cpp;8;180_vipjml.cpp;100.0;
98_liuyubobobo.cpp;9;301_liuyubobobo.cpp;100.0;
63_vivek_shah98.cpp;10;282_czc404.cpp;100.0;
43_jiah.cpp;11;281_y119777.cpp;100.0;12;326_Afan_buaa.cpp;100.0;
326_Afan_buaa.cpp;13;281_y119777.cpp;100.0;
95_tomarint.cpp;14;277_rgkbitw.cpp;100.0;15;49_ychzhou.cpp;100.0;16;26_YouSiki.cpp;100.0;
49_ychzhou.cpp;17;277_rgkbitw.cpp;100.0;18;26_YouSiki.cpp;100.0;
357_smartjinyu.cpp;19;256_xuyanzhe.cpp;100.0;
78_qpwoeirut.cpp;20;403_anisaha.cpp;100.0;21;37_kafuu-chino.cpp;100.0;
403_anisaha.cpp;22;37_kafuu-chino.cpp;100.0;
451_meezoo.cpp;23;312_jariasf.cpp;100.0;24;309_arnabghatak22.cpp;100.0;
312_jariasf.cpp;25;309_arnabghatak22.cpp;100.0;
378_ktr216.cpp;26;115_xaviercai.cpp;100.0;
277_rgkbitw.cpp;27;26_YouSiki.cpp;100.0;
61_Benjyman.cpp;28;107_Anarchy.cpp;100.0;
267_sashulya.cpp;29;173_wangshengyu.cpp;95.5;
