19_swordfeng.cpp;0;34_solitaryzero.cpp;63.7;1;13_littlefriend1995.cpp;56.8;2;7_Fr0benius.cpp;56.8;3;57_frostfrog.cpp;39.2;4;20_cuiaoxiang.cpp;34.4;5;21_osamamohamed.cpp;34.4;
57_frostfrog.cpp;6;13_littlefriend1995.cpp;60.7;12;20_cuiaoxiang.cpp;58.9;13;7_Fr0benius.cpp;39.2;14;21_osamamohamed.cpp;37.5;15;2_hank55663.cpp;27.7;16;55_FeihongCai.cpp;23.2;
13_littlefriend1995.cpp;7;7_Fr0benius.cpp;54.0;8;20_cuiaoxiang.cpp;52.4;9;21_osamamohamed.cpp;32.7;10;3_yubowenok.cpp;24.5;11;34_solitaryzero.cpp;19.6;
2_hank55663.cpp;17;15_leeking.cpp;48.1;18;14_sohelH.cpp;48.1;
34_solitaryzero.cpp;19;48_Roll.cpp;49.2;20;3_yubowenok.cpp;20.8;21;55_FeihongCai.cpp;19.4;22;7_Fr0benius.cpp;19.3;
21_osamamohamed.cpp;23;20_cuiaoxiang.cpp;39.0;26;7_Fr0benius.cpp;32.2;
7_Fr0benius.cpp;24;20_cuiaoxiang.cpp;32.2;25;48_Roll.cpp;35.4;
16_hamlet_fiis.cpp;27;14_sohelH.cpp;23.2;
3_yubowenok.cpp;28;55_FeihongCai.cpp;20.5;29;48_Roll.cpp;18.6;
