11_hank55663.cpp;0;85_nasadigital.cpp;100.0;1;467_cszclin.cpp;100.0;2;399_gracious.cpp;100.0;
73_AwM.cpp;3;139_Yulian_Yarema.cpp;100.0;4;16_derkach.cpp;100.0;5;321_Tatami.cpp;100.0;6;207_tecnoyotta.cpp;100.0;
321_Tatami.cpp;7;139_Yulian_Yarema.cpp;100.0;8;16_derkach.cpp;100.0;9;207_tecnoyotta.cpp;100.0;
207_tecnoyotta.cpp;10;139_Yulian_Yarema.cpp;100.0;11;16_derkach.cpp;100.0;
16_derkach.cpp;12;139_Yulian_Yarema.cpp;100.0;
227_ontheway12138.cpp;13;174_Xdo.cpp;100.0;
168_Kaizyn.cpp;14;79_ZYCSwing.cpp;100.0;15;55_Laurant.cpp;100.0;16;261_inamul_haque.cpp;100.0;
45___Chaos__.cpp;17;162_jcaoso1a.cpp;100.0;
59_chejianchao.cpp;18;271_dwtfukgv.cpp;100.0;19;240_seryp.cpp;100.0;
29_wnjxyk.cpp;20;270_tmd910607.cpp;100.0;
261_inamul_haque.cpp;21;79_ZYCSwing.cpp;100.0;22;55_Laurant.cpp;100.0;
418_pavitra_ag.cpp;23;256_liuyubobobo.cpp;100.0;24;252_liuyubobobo.cpp;100.0;
256_liuyubobobo.cpp;25;252_liuyubobobo.cpp;100.0;
271_dwtfukgv.cpp;26;240_seryp.cpp;100.0;
1_user7269F.cpp;27;19_harshranjan069.cpp;100.0;
32_Hewitt_1570.cpp;28;17_Hewitt_1570.cpp;100.0;
199_wisdompeak.cpp;29;179_wisdompeak.cpp;100.0;
