239_Itachi666.cpp;0;180_Itachi666.cpp;100.0;
283_kekulv.cpp;1;155_yang-tian-lun.cpp;100.0;
423_wisdompeak.cpp;2;317_wisdompeak.cpp;100.0;
320_wbice.cpp;3;266_bingbing-4.cpp;100.0;
254_hjlovecl.cpp;4;143_gingerale.cpp;100.0;
262_CooperGo.cpp;5;253_user6767W.cpp;87.9;
20_cuiaoxiang.cpp;6;93_ychzhou.cpp;67.7;7;332_balakrishnan_v.cpp;48.2;8;355_remidinishanth.cpp;43.2;
147_snickeen.cpp;9;350_lbjlc.cpp;62.9;10;49_OTTFF.cpp;52.3;11;369_blackskygg.cpp;51.1;12;95_scau_grated.cpp;49.5;
49_OTTFF.cpp;13;95_scau_grated.cpp;57.4;14;285_panpeng.cpp;47.7;15;369_blackskygg.cpp;45.3;
26_liang5.cpp;16;216_winterfell30.cpp;55.4;17;12_face4.cpp;54.7;18;17_Hewitt_1570.cpp;44.0;
216_winterfell30.cpp;19;12_face4.cpp;54.5;
52_vipjml.cpp;20;2_neal_wu.cpp;53.3;21;8_chenwang0517.cpp;53.0;22;244_tall49er.cpp;50.0;
361_jiong-jiong-hu.cpp;23;355_remidinishanth.cpp;52.5;
7_zqy1018.cpp;24;364_fangbohui.cpp;51.9;
95_scau_grated.cpp;25;369_blackskygg.cpp;49.2;
163_seryp.cpp;26;78_LarryNY.cpp;47.1;27;244_tall49er.cpp;46.6;
39_wnjxyk.cpp;28;350_lbjlc.cpp;46.6;
321_ttregister.cpp;29;184_bragcat.cpp;43.7;
