21_WilsonWang.cpp;0;20_fsqhxrcjw.cpp;51.6;1;13_wangyisong.cpp;39.5;2;26_purkyston.cpp;28.8;
28_y119777.cpp;3;32_shdut.cpp;44.2;4;13_wangyisong.cpp;15.1;
20_fsqhxrcjw.cpp;5;13_wangyisong.cpp;37.3;6;26_purkyston.cpp;27.5;
7_cuiaoxiang.cpp;7;10_xingyuwang.cpp;32.3;8;22_gerwang.cpp;27.7;9;1_dreamoon.cpp;13.6;
24_SoulOfCinder.cpp;10;12_szfck.cpp;29.8;
26_purkyston.cpp;11;13_wangyisong.cpp;26.4;
22_gerwang.cpp;12;10_xingyuwang.cpp;24.5;13;8_Kmcode.cpp;15.0;
4_zxononame.cpp;14;3_Eternal_Answer.cpp;22.8;15;15_acdart.cpp;18.4;
15_acdart.cpp;16;23_niobium.cpp;16.3;17;3_Eternal_Answer.cpp;15.7;18;9_NEU20133823.cpp;13.7;
9_NEU20133823.cpp;19;6_wyh9346.cpp;14.9;
