326_goddice.cpp;0;263_goddice.cpp;100.0;
93_wentian.cpp;1;397_liyinhgqw.cpp;79.1;
180_mapleisle.cpp;2;174_yfma.cpp;63.3;3;203_hstangnatsh.cpp;46.6;
413_footballer.cpp;4;81_FoolPerson.cpp;60.3;5;1_Dymonchyk.cpp;48.1;
4_NEU20133823.cpp;6;22_xietiansh.cpp;60.3;7;24_mopriestt.cpp;53.8;8;12_liouzhou_101.cpp;48.9;9;114_tfliao.cpp;46.4;
98_all0ut.cpp;10;448_hasaki-2.cpp;56.5;11;433_wobuxihuannile.cpp;54.1;12;35_user1742.cpp;54.1;13;1_Dymonchyk.cpp;48.0;
37_Akatsuki_.cpp;14;23_Xuderian.cpp;56.1;
448_hasaki-2.cpp;15;433_wobuxihuannile.cpp;52.0;16;35_user1742.cpp;52.0;17;81_FoolPerson.cpp;47.0;
262_tenstep.cpp;18;329_qinggniq.cpp;51.6;19;95_suiyuan1992.cpp;50.7;
344_hogeover30.cpp;20;1_Dymonchyk.cpp;50.9;
433_wobuxihuannile.cpp;21;35_user1742.cpp;50.0;
95_suiyuan1992.cpp;22;329_qinggniq.cpp;49.2;
9_waakaaka.cpp;23;78_chauncylee.cpp;49.1;
309_DYR90.cpp;24;237_zhupeijun.cpp;48.1;
60_lu-you-guan-guang.cpp;25;16_satanic0258.cpp;47.7;
138_yyfish88.cpp;26;132_ZYCSwing.cpp;47.0;
320_yoofor.cpp;27;122_lucasschm.cpp;47.0;
203_hstangnatsh.cpp;28;174_yfma.cpp;46.6;
79_cjoa.cpp;29;239_nyaruko.cpp;46.1;
