103_linsinn.py;0;143_aChris.py;100.0;1;173_tdteach.py;100.0;2;472_fastleopard.py;100.0;3;168_yanqd0.py;100.0;4;120_kmshihabuddin.py;100.0;
118_YangZhenjian.py;5;114_ddmike.py;100.0;6;57_xyzw123.py;100.0;7;154_scnucjh.py;100.0;8;80_WaxOnWaxOff.py;100.0;9;64_smartjinyu.py;100.0;
19_pr3pony.py;10;105_besieger.py;100.0;
115_xwinderx20.py;11;74_thumbpixels.py;100.0;12;338_sukeyzhou.py;100.0;
114_ddmike.py;13;80_WaxOnWaxOff.py;100.0;14;64_smartjinyu.py;100.0;15;57_xyzw123.py;100.0;16;154_scnucjh.py;100.0;
135_lostleaf.py;17;461_FrankYao.py;100.0;18;460_zenan.py;100.0;19;403_gedwadr.py;100.0;20;393_JeromeZhang.py;100.0;21;367_yanrucheng.py;100.0;22;270_regiusquant.py;100.0;23;17_QAMichaelPeng.py;100.0;24;164_haoyuanzou.py;100.0;25;152_iTeleportal.py;100.0;
120_kmshihabuddin.py;26;472_fastleopard.py;100.0;27;173_tdteach.py;100.0;28;168_yanqd0.py;100.0;29;143_aChris.py;100.0;
