48_cjoa.cpp;0;246_phucvin2.cpp;100.0;1;390_zhengyudennis.cpp;81.8;2;240_dborovik.cpp;78.9;3;257_ziyeqinghan.cpp;78.9;4;2_neal_wu.cpp;75.0;
257_ziyeqinghan.cpp;5;240_dborovik.cpp;100.0;6;2_neal_wu.cpp;84.2;7;246_phucvin2.cpp;78.9;8;390_zhengyudennis.cpp;78.9;9;62_uudpzzhruo.cpp;68.4;
405_gxsdfz.cpp;10;305_arpitm91.cpp;100.0;11;142_autumn_eel.cpp;100.0;
442_liuy0086.cpp;12;190_syllcs.cpp;100.0;
208_tfliao.cpp;13;84_OTTFF.cpp;100.0;14;278_hamlet_fiis.cpp;81.0;15;95_chauncylee.cpp;72.9;
3_bigelephant29.cpp;16;95_chauncylee.cpp;84.2;17;278_hamlet_fiis.cpp;75.0;
240_dborovik.cpp;18;2_neal_wu.cpp;84.2;19;246_phucvin2.cpp;78.9;20;390_zhengyudennis.cpp;78.9;21;62_uudpzzhruo.cpp;68.4;
390_zhengyudennis.cpp;22;246_phucvin2.cpp;81.8;28;2_neal_wu.cpp;75.0;
76_oreo2.cpp;24;46_zearom32.cpp;75.0;
2_neal_wu.cpp;23;246_phucvin2.cpp;75.0;
247_WJTung.cpp;25;131_FoolPerson.cpp;75.0;
305_arpitm91.cpp;26;142_autumn_eel.cpp;100.0;
95_chauncylee.cpp;27;278_hamlet_fiis.cpp;73.6;
88_hdzhang.cpp;29;107_wisdompeak.cpp;70.3;
