375_f1score.py;0;220_phoenix-123.py;100.0;1;186_kardosrambo.py;99.1;2;96_and1p1.py;99.1;
265_hzhao16.py;3;206_wanghezhi.py;100.0;
414_iofu728.py;4;409_gunjianpan-5.py;100.0;
44_pseudouser.py;5;38_davyjing.py;100.0;
68_fanzhh.py;6;339_fanzhh.py;100.0;
96_and1p1.py;7;186_kardosrambo.py;100.0;8;220_phoenix-123.py;99.1;
220_phoenix-123.py;9;186_kardosrambo.py;99.1;
471_jiang696.py;10;193_LukeZSW.py;82.8;
460_zenan.py;11;403_gedwadr.py;80.0;12;125_dabien1.py;57.1;13;299_chenjianxu97.py;46.0;
295_shuchenc.py;14;53_nhatdx.py;70.0;15;222_chnpmy.py;65.6;
77_tonyliang1026.py;16;256_yao-bing.py;68.0;17;118_YangZhenjian.py;66.6;18;245_mcslane.py;48.0;
256_yao-bing.py;19;118_YangZhenjian.py;65.4;
53_nhatdx.py;20;222_chnpmy.py;64.7;
455_xuwd11.py;21;18_zerotrac2.py;61.1;22;54_azala.py;60.2;
54_azala.py;23;18_zerotrac2.py;60.7;
427_yz3286.py;24;255_womogenes.py;58.8;
92_dddog-2.py;25;303_mskwon.py;54.5;
98_qgu.py;26;214_Hexadecimal.py;54.5;
236_ghouyl-2.py;27;187_qzane.py;49.4;
262_great_white.py;28;58_louiezhang.py;48.6;29;361_tom-chan.py;45.0;
