12_cuiaoxiang.cpp;0;57_ChaouS.cpp;66.6;1;23_facelessvoid.cpp;68.1;2;9_wzypangpang.cpp;53.4;3;61_HMAXS.cpp;33.3;4;128_littlebryan.cpp;38.6;5;20_NEU20133823.cpp;35.0;
19_jq_huang.cpp;6;28_shaobol.cpp;62.2;7;7_lympanda.cpp;27.2;8;61_HMAXS.cpp;31.1;9;59_ckevinyu.cpp;26.6;
7_lympanda.cpp;10;14_szp14.cpp;52.2;11;59_ckevinyu.cpp;40.9;12;20_NEU20133823.cpp;32.5;13;26_wisdompeak.cpp;31.8;14;28_shaobol.cpp;27.2;
128_littlebryan.cpp;15;20_NEU20133823.cpp;50.0;16;9_wzypangpang.cpp;54.5;17;23_facelessvoid.cpp;38.6;18;43_dikra.cpp;29.5;
21_ZYCSwing.cpp;19;16_Fr0benius.cpp;47.3;
23_facelessvoid.cpp;20;25_groawr.cpp;42.8;21;20_NEU20133823.cpp;35.0;22;9_wzypangpang.cpp;36.3;23;57_ChaouS.cpp;36.3;
61_HMAXS.cpp;24;57_ChaouS.cpp;33.3;25;9_wzypangpang.cpp;25.8;
20_NEU20133823.cpp;26;26_wisdompeak.cpp;32.5;27;9_wzypangpang.cpp;32.5;
59_ckevinyu.cpp;28;26_wisdompeak.cpp;25.0;
9_wzypangpang.cpp;29;43_dikra.cpp;27.0;
