12_cuiaoxiang.cpp;0;57_ChaouS.cpp;64.2;1;23_facelessvoid.cpp;54.5;2;9_wzypangpang.cpp;50.0;3;61_HMAXS.cpp;31.7;4;128_littlebryan.cpp;30.9;5;20_NEU20133823.cpp;26.4;
19_jq_huang.cpp;6;28_shaobol.cpp;57.7;7;7_lympanda.cpp;26.9;8;61_HMAXS.cpp;26.6;9;59_ckevinyu.cpp;25.8;
7_lympanda.cpp;10;14_szp14.cpp;51.1;11;59_ckevinyu.cpp;39.1;12;20_NEU20133823.cpp;30.9;13;26_wisdompeak.cpp;30.4;14;28_shaobol.cpp;25.0;
128_littlebryan.cpp;15;20_NEU20133823.cpp;47.6;16;9_wzypangpang.cpp;47.0;17;23_facelessvoid.cpp;38.6;18;43_dikra.cpp;28.2;
21_ZYCSwing.cpp;19;16_Fr0benius.cpp;46.5;
23_facelessvoid.cpp;20;25_groawr.cpp;37.9;21;20_NEU20133823.cpp;33.3;22;9_wzypangpang.cpp;31.3;23;57_ChaouS.cpp;27.8;
61_HMAXS.cpp;24;57_ChaouS.cpp;30.5;25;9_wzypangpang.cpp;25.4;
20_NEU20133823.cpp;26;26_wisdompeak.cpp;29.5;27;9_wzypangpang.cpp;26.5;
59_ckevinyu.cpp;28;26_wisdompeak.cpp;25.0;
9_wzypangpang.cpp;29;43_dikra.cpp;24.5;
