92_CroMarmot.cpp;0;186_CroMarmot.cpp;100.0;
256_liuyubobobo.cpp;1;139_liuyubobobo.cpp;100.0;
420_GetOutOfHere1.cpp;2;374_nanocmp.cpp;100.0;
307_Leetcode1024.cpp;3;122_19858877720.cpp;100.0;
340_user6767W.cpp;4;205_CooperGo.cpp;93.8;
130_hirokazu1020.cpp;5;28___Chaos__.cpp;81.2;6;65_DickLearning.cpp;69.2;7;235_ainomelody.cpp;48.0;
64_shiok.cpp;8;332_kmjp.cpp;64.4;23;1_hank55663.cpp;50.0;
28___Chaos__.cpp;10;65_DickLearning.cpp;64.5;11;235_ainomelody.cpp;50.0;
115_apoorvagarwal777.cpp;12;236_kaiku.cpp;62.7;13;145_vipjml.cpp;47.2;
255_vmdiwanji.cpp;14;145_vipjml.cpp;56.2;15;357_ghost_liu.cpp;51.0;16;279_zhixiongcai.cpp;56.2;
80_StrangeCloud9.cpp;17;196_RelaxTime.cpp;56.0;
230_itrofimow.cpp;18;126_milu.cpp;50.8;
112_EUqr2c2cjD8nuX5K.cpp;19;337_goldsail.cpp;54.8;20;222_nathan-f.cpp;47.5;
332_kmjp.cpp;9;1_hank55663.cpp;50.0;
174_oreo2.cpp;21;145_vipjml.cpp;52.0;
416_zjuz.cpp;22;357_ghost_liu.cpp;51.0;
241_sohelH.cpp;24;152_Tatami.cpp;51.7;
281_barcahead.cpp;25;201_qian-li-zhao-zhao--dKt6imJbDf.cpp;47.2;
116_zhyack.cpp;26;103_RadianceSheep.cpp;57.7;
95_lucifer1004.cpp;27;180_bragcat.cpp;61.5;
349_ketankr9.cpp;28;160_raymond_gnu.cpp;53.8;
84_ychzhou.cpp;29;222_nathan-f.cpp;45.6;
