100_coder206.cpp;0;404_penguinhacker.cpp;100.0;1;248_hurryhao.cpp;100.0;2;180_all_too_well.cpp;100.0;
101_WJTung.cpp;3;275_mskadr.cpp;100.0;4;273_orange_man.cpp;100.0;5;212_Marmaduke.cpp;100.0;6;10_zerotrac2.cpp;100.0;7;72_pkucoin.cpp;100.0;8;397_jianfeng4.cpp;100.0;9;349_mjmjmtl.cpp;100.0;
109_huzecong.cpp;10;410_rupakthakur97.cpp;100.0;11;368_iynaur87.cpp;100.0;12;261_cszclin.cpp;100.0;13;164_duo-15.cpp;100.0;14;153_anil9717.cpp;100.0;15;78_NEU20133823.cpp;100.0;16;45_zqy1018.cpp;100.0;
139_PerfectSen.cpp;17;178_zqzwxec-1.cpp;100.0;18;146_ko19951231.cpp;100.0;19;141_rajdetroja.cpp;100.0;
137_krists.cpp;20;342_jiayindeng.cpp;100.0;21;15_nhho.cpp;100.0;
28_skywalkert.cpp;22;133_agoodusername.cpp;100.0;
375_wqhlm.cpp;23;124_FighterNan.cpp;100.0;
10_zerotrac2.cpp;24;72_pkucoin.cpp;100.0;25;397_jianfeng4.cpp;100.0;26;349_mjmjmtl.cpp;100.0;27;275_mskadr.cpp;100.0;28;273_orange_man.cpp;100.0;29;212_Marmaduke.cpp;100.0;
