466_ccfang.py;0;334_20200617.han-56.py;100.0;
21_mongsiry013.py;1;122_ericlege98.py;58.3;
59_hwhuige.py;2;202_DrCarbs.py;51.0;
65_djqq89djq.py;3;6_QAMichaelPeng.py;54.2;4;76_pku_erutan.py;37.1;
99_bobogei81123.py;5;20_Hexadecimal.py;48.3;
93_XuenanGuo.py;6;434_RogerWWW.py;41.3;24;440_nocilantro.py;41.3;
96_Jy_Tan.py;8;307_sjtuluo.py;43.7;9;227_cong1989.py;43.7;
375_vampire-10.py;10;344_Div44.py;43.7;
91_YoungForest.py;11;15_jevancc.py;40.0;
92_pze168.py;12;57_tanakat01.py;37.5;13;206_function.py;37.5;14;220_wincss.py;37.5;
434_RogerWWW.py;7;248_peterrockwave.py;40.0;
220_wincss.py;15;209_sleepybag.py;40.0;16;57_tanakat01.py;36.3;
302_wangdh15.py;17;354_fighting_rex.py;43.7;18;283_tonghuikang.py;38.2;
432_nekochen0.py;19;378_thevan.py;40.0;
268_xue-de-wei-dao.py;20;194_ngh.py;39.7;
66_lee0560.py;21;365_democoffee.py;35.1;
227_cong1989.py;22;307_sjtuluo.py;35.8;23;443_Sakata_Gintoki.py;36.3;
283_tonghuikang.py;25;206_function.py;35.2;
381_bethoven.py;26;127_lizju.py;38.4;
459_alanmiller.py;27;120_ngoc_lam.py;37.1;
45_ddoudle.py;28;143_frostfrog.py;36.1;
401_Gambler147.py;29;241_regiusquant.py;31.9;
