25_allister.java;0;12_lixx2100.java;86.0;1;28_Guardsman.java;22.5;2;14_nevergiveup.java;30.2;
14_nevergiveup.java;3;23_KakaHiguain.java;27.5;4;12_lixx2100.java;21.8;
28_Guardsman.java;5;12_lixx2100.java;22.5;
