409_dwjnju163com.cpp;0;188_timFan.cpp;100.0;1;221_Sakamono.cpp;100.0;
221_Sakamono.cpp;2;188_timFan.cpp;100.0;
292_HbXImLIFlH.cpp;3;216_xiaoliran12.cpp;100.0;
199_liuyubobobo.cpp;4;168_liuyubobobo.cpp;100.0;
21_cuiaoxiang.cpp;5;203_dpatrickx.cpp;60.0;
12_hank55663.cpp;6;109_wifiii.cpp;55.7;
173_Akatsuki_.cpp;7;374_js8544.cpp;42.1;8;129_vieta.cpp;42.6;9;115_nguyen_hoanh.cpp;30.1;
261_junioryoung.cpp;10;127_zuomingzh.cpp;45.0;
82_darrenhp.cpp;11;404_williamchenwl.cpp;50.0;12;5_suzyzhang.cpp;40.0;13;14_zqy1018.cpp;37.5;14;131_plus2047.cpp;32.5;
351_FLAGS.cpp;15;118_chen_tr.cpp;39.7;
83_alpha_null.cpp;16;270_thread_start.cpp;36.2;
9_hitonanode.cpp;17;32_b1552993d0.cpp;50.0;28;404_williamchenwl.cpp;36.9;
380_yifa.cpp;19;211_baiyang0132.cpp;36.5;
52_WJTung.cpp;20;263_xpycc.cpp;35.0;
5_suzyzhang.cpp;21;131_plus2047.cpp;37.1;
6_liouzhou_101.cpp;22;393_liang5.cpp;38.9;23;81_Acepted.cpp;33.8;
2_nhho.cpp;24;104_Hewitt_1570.cpp;33.8;
32_b1552993d0.cpp;18;14_zqy1018.cpp;34.7;
271_accordion.cpp;25;135_OTTFF.cpp;35.2;
375_frostfrog.cpp;26;129_vieta.cpp;32.7;
381_wangby511.cpp;27;145_qiurisy.cpp;31.1;
91_0w1.cpp;29;10_beet.cpp;30.6;
