210_StardustDL.py;0;209_stardustdl.py;100.0;
233_KaiPeng21.py;1;317_jshelloword.py;90.6;2;318_lmun.py;62.0;3;218_big-time.py;50.0;4;346_xlj0826.py;43.7;5;164_StarsThu2016.py;37.5;6;148_YangZhenjian.py;37.5;
318_lmun.py;7;317_jshelloword.py;62.0;8;346_xlj0826.py;55.1;9;106_xieofxie.py;58.6;10;218_big-time.py;55.1;11;164_StarsThu2016.py;41.3;12;148_YangZhenjian.py;41.3;13;159_saarixx.py;41.3;
317_jshelloword.py;14;218_big-time.py;45.7;15;346_xlj0826.py;43.7;16;164_StarsThu2016.py;37.5;17;148_YangZhenjian.py;37.5;
164_StarsThu2016.py;18;148_YangZhenjian.py;40.6;19;159_saarixx.py;40.6;20;218_big-time.py;37.5;
159_saarixx.py;21;475_cumoo.py;39.4;22;148_YangZhenjian.py;40.6;
364_blehart.py;23;416_bluesilence.py;39.3;24;346_xlj0826.py;37.5;25;234_XingxingHuang.py;39.3;26;220_geek_geek.py;36.3;
346_xlj0826.py;27;220_geek_geek.py;37.5;28;218_big-time.py;37.5;
218_big-time.py;29;148_YangZhenjian.py;37.5;
