210_StardustDL.py;0;209_stardustdl.py;100.0;
233_KaiPeng21.py;1;317_jshelloword.py;84.0;2;318_lmun.py;59.0;3;218_big-time.py;47.7;4;346_xlj0826.py;43.7;5;164_StarsThu2016.py;37.5;6;148_YangZhenjian.py;37.5;
318_lmun.py;7;317_jshelloword.py;54.5;8;346_xlj0826.py;52.4;9;106_xieofxie.py;51.5;10;218_big-time.py;50.0;11;164_StarsThu2016.py;39.3;12;148_YangZhenjian.py;39.3;13;159_saarixx.py;35.8;
317_jshelloword.py;14;218_big-time.py;44.4;15;346_xlj0826.py;40.5;16;164_StarsThu2016.py;34.7;17;148_YangZhenjian.py;34.7;
164_StarsThu2016.py;18;148_YangZhenjian.py;40.6;19;159_saarixx.py;37.1;20;218_big-time.py;35.8;
159_saarixx.py;21;475_cumoo.py;37.9;22;148_YangZhenjian.py;37.1;
364_blehart.py;23;416_bluesilence.py;37.1;24;346_xlj0826.py;36.9;25;234_XingxingHuang.py;36.6;26;220_geek_geek.py;35.8;
346_xlj0826.py;27;220_geek_geek.py;36.3;28;218_big-time.py;35.8;
218_big-time.py;29;148_YangZhenjian.py;35.8;
