145_siyulei.java;0;401_DonaldTrump.java;92.6;1;104_Aragog.java;66.6;2;291_FightingQY.java;59.8;
299_madeniyat.java;3;210_Uynait.java;82.3;4;291_FightingQY.java;69.1;5;188_jamesyang2333.java;65.1;6;344_elvinyang.java;64.2;
43_leonxpray.java;7;267_merdogan67.java;80.0;8;36_nevergiveup.java;64.2;
291_FightingQY.java;9;320_2018coder.java;76.1;10;210_Uynait.java;67.1;11;456_haha.java;61.4;12;188_jamesyang2333.java;58.6;13;322_gubrian890512.java;57.7;
315_nobugplease.java;14;104_Aragog.java;71.9;15;354_cbdog94.java;62.8;
50_honghongdepengpeng.java;16;351_forest2016.java;65.7;17;354_cbdog94.java;62.7;
459_lt2014.java;18;223_jaysleetcode.java;65.4;19;320_2018coder.java;62.9;20;185_raychencmu.java;59.4;
344_elvinyang.java;21;210_Uynait.java;63.7;
322_gubrian890512.java;22;201_supersam331.java;62.3;23;320_2018coder.java;59.2;
401_DonaldTrump.java;24;195_andre-le.java;62.1;25;167_valgrind.java;57.8;
78_megaspazz.java;26;364_shaoholy.java;62.0;27;290_stevenamstrong.java;58.6;
450_eloelz.java;28;201_supersam331.java;59.2;
456_haha.java;29;178_beExcited.java;58.6;
